video,label,n_frames,n_blinks,blinks_per_min,mean_blink_dur,ibi_mean,ibi_cv,ear_mean,ear_entropy
048.mp4,real,243,0,0.0,0.0,0.0,0.0,0.2611212093993826,1.3164498081328545e-09
049.mp4,real,180,0,0.0,0.0,0.0,0.0,0.26316407334570796,1.3164498081328545e-09
050.mp4,real,265,0,0.0,0.0,0.0,0.0,0.3552320962751349,1.3164498081328514e-09
051.mp4,real,359,0,0.0,0.0,0.0,0.0,0.08218328113525698,1.3164498081328525e-09
052.mp4,real,162,1,5.555555555555555,11.0,0.0,0.0,0.2017891651837828,0.5908422474972191
053.mp4,real,209,0,0.0,0.0,0.0,0.0,0.2618614016474831,1.3164498081328545e-09
054.mp4,real,184,1,4.891304347826087,47.0,0.0,0.0,0.1263470907894242,0.5500755248236328
055.mp4,real,197,0,0.0,0.0,0.0,0.0,0.18484525051593448,1.3164498081328525e-09
056.mp4,real,187,0,0.0,0.0,0.0,0.0,0.16016578119931338,1.3164498081328525e-09
057.mp4,real,216,0,0.0,0.0,0.0,0.0,0.277264190991027,1.2649528398083756
058.mp4,real,335,0,0.0,0.0,0.0,0.0,0.32625638881970265,0.5631535216305921
059.mp4,real,361,0,0.0,0.0,0.0,0.0,0.2944525365615538,0.7504370938986545
060.mp4,real,422,0,0.0,0.0,0.0,0.0,0.2191786318380985,1.192892641026765
061.mp4,real,169,0,0.0,0.0,0.0,0.0,0.2008705385506658,0.6172417709505083
062.mp4,real,212,1,4.245283018867925,101.0,0.0,0.0,0.2111154220177428,0.5169410932880707
063.mp4,real,465,0,0.0,0.0,0.0,0.0,0.38658613739238873,1.3164498081328545e-09
064.mp4,real,201,0,0.0,0.0,0.0,0.0,0.3520775454279947,0.5438639239496539
065.mp4,real,221,0,0.0,0.0,0.0,0.0,0.1343564005636744,0.7360994590879112
066.mp4,real,218,0,0.0,0.0,0.0,0.0,0.29779702540845576,0.8567745311383865
067.mp4,real,269,0,0.0,0.0,0.0,0.0,0.31751823624939635,0.19355982904862806
068.mp4,real,201,0,0.0,0.0,0.0,0.0,0.343561587312747,1.3164498081328545e-09
069.mp4,real,387,12,27.906976744186046,29.25,31.0,0.6483790721212255,0.24435849906958887,0.309477288011996
070.mp4,real,184,0,0.0,0.0,0.0,0.0,0.3409591817408673,0.05996015338026164
071.mp4,real,227,0,0.0,0.0,0.0,0.0,0.21124153284825967,1.768767090510522
072.mp4,real,156,0,0.0,0.0,0.0,0.0,0.2697367316025954,0.5478069158575049
073.mp4,real,352,0,0.0,0.0,0.0,0.0,0.1812590096043606,1.3164498081328525e-09
074.mp4,real,173,0,0.0,0.0,0.0,0.0,0.2539580816316264,1.3164498081328545e-09
075.mp4,real,307,5,14.65798045602606,33.6,65.25,1.1783026421379927,0.2502215188830385,0.9279004187860401
076.mp4,real,165,0,0.0,0.0,0.0,0.0,0.20110055841184135,0.6554817751194404
077.mp4,real,306,0,0.0,0.0,0.0,0.0,0.20248517751785391,0.2749214236730888
078.mp4,real,262,0,0.0,0.0,0.0,0.0,0.2844949521363237,1.3164498081328545e-09
079.mp4,real,212,0,0.0,0.0,0.0,0.0,0.39999999999999997,1.3164498081328543e-09
080.mp4,real,242,0,0.0,0.0,0.0,0.0,0.24695224251976625,0.04786485153248363
081.mp4,real,585,1,1.5384615384615383,319.0,0.0,0.0,0.22277033423002954,0.4021608730173254
082.mp4,real,158,0,0.0,0.0,0.0,0.0,0.23076734804639631,1.3164498081328525e-09
083.mp4,real,273,1,3.2967032967032965,147.0,0.0,0.0,0.11451117677146794,1.3164498081328525e-09
084.mp4,real,188,0,0.0,0.0,0.0,0.0,0.3417388454336994,1.3164498081328545e-09
085.mp4,real,165,0,0.0,0.0,0.0,0.0,0.2032375124264387,1.3164498081328525e-09
086.mp4,real,468,1,1.9230769230769234,452.0,0.0,0.0,0.1721115043612008,0.692041872733968
087.mp4,real,155,0,0.0,0.0,0.0,0.0,0.39999999999999997,1.3164498081328543e-09
088.mp4,real,333,0,0.0,0.0,0.0,0.0,0.17202647579731975,1.2548613008374354
089.mp4,real,376,0,0.0,0.0,0.0,0.0,0.2335075498651752,0.496795256468942
090.mp4,real,344,0,0.0,0.0,0.0,0.0,0.17439976039456823,1.4617161311380773
091.mp4,real,320,0,0.0,0.0,0.0,0.0,0.259006071880752,0.303981466355376
092.mp4,real,230,0,0.0,0.0,0.0,0.0,0.3414682370028939,1.3164498081328533e-09
093.mp4,real,154,0,0.0,0.0,0.0,0.0,0.39999999999999997,1.3164498081328543e-09
094.mp4,real,280,1,3.214285714285714,109.0,0.0,0.0,0.2418220034153188,1.3164498081328525e-09
095.mp4,real,503,0,0.0,0.0,0.0,0.0,0.2955018827952646,0.45109409468869444
096.mp4,real,252,1,3.571428571428571,189.0,0.0,0.0,0.20799578967956678,1.3164498081328525e-09
097.mp4,real,239,0,0.0,0.0,0.0,0.0,0.2913597717210045,1.3164498081328545e-09
098.mp4,real,150,0,0.0,0.0,0.0,0.0,0.3686700080622256,1.3164498081328514e-09
099.mp4,real,307,0,0.0,0.0,0.0,0.0,0.29189612343841687,1.3164498081328545e-09
