video,label,n_frames,n_blinks,blinks_per_min,mean_blink_dur,ibi_mean,ibi_cv,ear_mean,ear_entropy
043.mp4,real,248,0,0.0,0.0,0.0,0.0,0.23221584417740251,2.3847866435503473
044.mp4,real,168,5,26.78571428571429,4.0,28.5,0.6376414680354326,0.2735137780842503,1.7411675670925186
045.mp4,real,175,7,36.0,2.7142857142857144,25.5,0.633447651264707,0.30128922349869786,1.779273806567642
046.mp4,real,252,3,10.714285714285715,7.666666666666667,70.5,0.7304964537970927,0.2827645101011475,1.6490857877817158
047.mp4,real,160,4,22.5,6.0,26.333333333333332,0.4046675280272346,0.3246545962663041,2.181450996769184
048.mp4,real,243,0,0.0,0.0,0.0,0.0,0.19880635673233762,1.906739062801324
049.mp4,real,180,4,20.0,6.75,45.666666666666664,0.600051501023773,0.27670034843401886,1.7261360340885648
050.mp4,real,265,4,13.584905660377357,40.25,56.666666666666664,0.6381200762318903,0.1953948415089982,1.6945392430319302
051.mp4,real,359,27,67.68802228412257,2.074074074074074,12.192307692307692,0.43401483371701505,0.27867452843104373,1.7815476631590106
052.mp4,real,162,2,11.11111111111111,2.5,145.0,0.0,0.30900218427896536,1.3904622125496953
053.mp4,real,209,8,34.44976076555024,2.375,22.857142857142858,0.6681948627528695,0.3263054273088757,2.1977040315728105
054.mp4,real,184,18,88.04347826086956,3.5555555555555554,9.823529411764707,0.5600003067706912,0.241916666349983,2.323944201899042
055.mp4,real,197,0,0.0,0.0,0.0,0.0,0.19753187038556475,2.069779600808835
056.mp4,real,187,3,14.43850267379679,3.0,50.5,0.32673267320262717,0.285046197874759,1.3895378258760538
057.mp4,real,216,4,16.666666666666668,2.5,32.0,0.3775951865568319,0.3211660414686448,1.5248564841491679
058.mp4,real,335,11,29.552238805970152,19.727272727272727,29.9,0.6037599884267177,0.20878159743552582,2.20080041639806
059.mp4,real,361,13,32.40997229916898,4.0,26.083333333333332,0.3951729277784014,0.27341919368852413,1.7948336613762412
060.mp4,real,422,0,0.0,0.0,0.0,0.0,0.22575744764942646,2.5581293790738795
061.mp4,real,169,9,47.928994082840234,7.0,17.125,0.19896369580263448,0.23924653602772736,2.324279925472573
062.mp4,real,212,8,33.9622641509434,3.125,21.285714285714285,0.550008086950946,0.31383836133184256,1.7964962203485235
063.mp4,real,465,32,61.935483870967744,5.0625,13.870967741935484,0.4532796176957535,0.24327981518998965,2.145383615905502
064.mp4,real,201,7,31.343283582089548,9.428571428571429,29.333333333333332,0.4521242331203613,0.21796466392813257,1.8521943496526245
065.mp4,real,221,0,0.0,0.0,0.0,0.0,0.2214553061501769,1.8176588741032993
066.mp4,real,218,12,49.54128440366973,6.333333333333333,16.545454545454547,0.6572310569348901,0.2452641284804464,1.4950956642654574
067.mp4,real,269,0,0.0,0.0,0.0,0.0,0.31397001772033606,1.6186240592427619
068.mp4,real,201,5,22.388059701492537,3.2,40.75,0.3826863845380081,0.32350516760223624,2.080501243733749
069.mp4,real,387,22,51.16279069767442,3.409090909090909,17.761904761904763,0.5600201861361936,0.31337709877028513,1.9948861805083402
070.mp4,real,184,19,92.93478260869564,4.631578947368421,9.722222222222221,0.7431428014545494,0.22653735728021246,2.462362075890254
071.mp4,real,227,0,0.0,0.0,0.0,0.0,0.3623372640662243,2.2013135718291377
072.mp4,real,156,6,34.61538461538461,2.8333333333333335,25.6,0.25981701784094474,0.27195564636062486,1.4567868936416848
073.mp4,real,352,4,10.227272727272728,2.75,67.0,0.6298200930036709,0.3127365779580372,1.40533015422184
074.mp4,real,173,5,26.01156069364162,2.4,21.5,0.18749436615229445,0.2961470078190427,1.229598868089488
075.mp4,real,307,17,49.8371335504886,5.470588235294118,16.875,0.6242910927898258,0.256946989996586,2.2645497834734383
076.mp4,real,165,0,0.0,0.0,0.0,0.0,0.20402023283582385,2.493330519015415
077.mp4,real,306,15,44.117647058823536,3.533333333333333,17.214285714285715,0.779431616007265,0.2778671027406951,2.131425085279183
078.mp4,real,262,8,27.480916030534353,2.75,34.285714285714285,0.7230097200249953,0.28623633232341666,1.532512230397296
079.mp4,real,212,0,0.0,0.0,0.0,0.0,0.2631925024095522,2.0476723488410387
080.mp4,real,242,12,44.62809917355372,2.75,19.09090909090909,0.8814541680843117,0.2746175460282823,1.7026051364132484
081.mp4,real,585,44,67.6923076923077,3.4318181818181817,12.488372093023257,0.5181863305612376,0.2478864323354325,1.8927022128339792
082.mp4,real,158,1,5.69620253164557,2.0,0.0,0.0,0.3222654919938526,1.3221839629892829
083.mp4,real,273,0,0.0,0.0,0.0,0.0,0.10526389076175022,1.922246733950741
084.mp4,real,188,0,0.0,0.0,0.0,0.0,0.1852241607247704,2.3054150878691857
085.mp4,real,165,9,49.09090909090909,2.4444444444444446,16.125,0.4048115156914939,0.28948145337778175,1.7939483676231642
086.mp4,real,468,21,40.38461538461539,5.142857142857143,22.35,0.4459202806540422,0.26367724800184633,1.978224563765041
087.mp4,real,155,0,0.0,0.0,0.0,0.0,0.30777348172938906,0.8128411489666191
088.mp4,real,333,15,40.54054054054054,2.2666666666666666,21.785714285714285,0.49229483608519703,0.3068204324305269,1.8803929106617363
089.mp4,real,376,13,31.117021276595743,2.6153846153846154,28.583333333333332,0.5383016985050167,0.2782887398239824,1.4118326964238104
090.mp4,real,344,4,10.465116279069768,2.5,37.333333333333336,0.5420753297355347,0.3431073753449605,1.9683761604937584
091.mp4,real,320,15,42.1875,2.6,21.357142857142858,0.523675764022718,0.3313108474258318,2.129132768147982
092.mp4,real,230,10,39.130434782608695,3.7,23.77777777777778,0.33456116471291814,0.28524620828408936,1.7436957769211294
093.mp4,real,154,6,35.064935064935064,4.166666666666667,16.4,0.45401245018624325,0.29395391647923413,2.287940706488316
094.mp4,real,280,0,0.0,0.0,0.0,0.0,0.26497379029385726,1.564610205739047
095.mp4,real,503,18,32.20675944333996,2.5,27.0,0.689514088102547,0.34585491178046357,2.006231944892839
096.mp4,real,252,0,0.0,0.0,0.0,0.0,0.3,1.3164498081328545e-09
097.mp4,real,239,0,0.0,0.0,0.0,0.0,0.23633871786153446,1.6666951937338408
098.mp4,real,150,0,0.0,0.0,0.0,0.0,0.3185503738067357,1.1736340388911515
099.mp4,real,307,15,43.97394136807818,13.533333333333333,21.5,0.7086075783840275,0.20890326389863648,2.1077176183905566
