video,label,n_frames,n_blinks,blinks_per_min,mean_blink_dur,ibi_mean,ibi_cv,ear_mean,ear_entropy
072_037.mp4,fake,156,7,40.38461538461538,8.857142857142858,21.5,0.7224290492923151,0.23867477834971348,1.5792780703153688
073_024.mp4,fake,352,1,2.556818181818182,4.0,0.0,0.0,0.40637509511452397,1.0765546308772336
074_825.mp4,fake,173,0,0.0,0.0,0.0,0.0,0.3750968641352385,1.2167155097842668
075_977.mp4,fake,307,12,35.17915309446254,3.8333333333333335,25.454545454545453,0.640372181071322,0.3248742657926216,1.7250816792952635
076_079.mp4,fake,165,0,0.0,0.0,0.0,0.0,0.299493725519658,1.6143414996673693
077_100.mp4,fake,306,0,0.0,0.0,0.0,0.0,0.34983470612840173,1.3090972920303205
078_955.mp4,fake,262,1,3.435114503816794,20.0,0.0,0.0,0.18266566825741007,1.1348945593294815
079_076.mp4,fake,212,0,0.0,0.0,0.0,0.0,0.15920363811592703,2.412442507435026
080_061.mp4,fake,242,22,81.81818181818183,4.909090909090909,10.904761904761905,0.4793558598246113,0.23574075862689323,1.7881689439102952
081_087.mp4,fake,585,7,10.76923076923077,3.5714285714285716,79.0,1.025368545715842,0.31347182985905714,1.5443001202099442
082_103.mp4,fake,158,0,0.0,0.0,0.0,0.0,0.30326807897180935,1.0067407533118722
083_213.mp4,fake,273,0,0.0,0.0,0.0,0.0,0.23045568496286897,2.1845705993649296
084_042.mp4,fake,375,0,0.0,0.0,0.0,0.0,0.20735907263959621,2.298545431007658
085_124.mp4,fake,165,2,10.90909090909091,2.5,38.0,0.0,0.3127441160678894,1.6142228929495248
086_090.mp4,fake,468,0,0.0,0.0,0.0,0.0,0.38967127719301053,1.0593521852100398
087_081.mp4,fake,155,6,34.83870967741935,9.666666666666666,23.4,0.6936254207385697,0.2564026674447358,1.8827293827916254
088_060.mp4,fake,333,14,37.83783783783784,9.5,23.0,0.42153737872249064,0.22521129906692877,2.2709856640689465
089_065.mp4,fake,376,1,2.393617021276596,235.0,0.0,0.0,0.1736675957531673,1.5216952149560194
090_086.mp4,fake,344,1,2.616279069767442,30.0,0.0,0.0,0.16454970764135418,1.7987976133165877
091_116.mp4,fake,320,16,45.0,3.5,19.933333333333334,0.47077662464006,0.26341352518523353,1.8422971016233272
092_098.mp4,fake,230,0,0.0,0.0,0.0,0.0,0.3222616984522134,1.0129233865664435
093_121.mp4,fake,154,1,5.844155844155844,7.0,0.0,0.0,0.353893116709169,1.9973059503871473
094_111.mp4,fake,280,0,0.0,0.0,0.0,0.0,0.08441216382938771,1.397149323659891
095_053.mp4,fake,503,6,10.735586481113321,3.3333333333333335,91.8,0.494097281786452,0.3290438417500483,1.7363948579522903
096_101.mp4,fake,252,0,0.0,0.0,0.0,0.0,0.3,1.3164498081328545e-09
097_033.mp4,fake,239,14,52.71966527196653,8.642857142857142,16.923076923076923,0.7160497693047057,0.23157971616837716,1.8243365322545775
098_092.mp4,fake,150,0,0.0,0.0,0.0,0.0,0.299310747482976,0.7283734748164483
099_295.mp4,fake,307,0,0.0,0.0,0.0,0.0,0.3458424779485971,1.0453562218113333
